topword,year,freq
strike,1955,144
up,1955,95
Reds,1955,186
Marshall,1955,79
police,1955,59
killed,1955,56
rubber,1955,49
death,1955,48
fire,1955,43
Malaya,1955,43
hurt,1955,41
Singapore,1955,62
bandit,1955,72
crash,1955,38
U.S.,1955,47
war,1955,36
die,1955,73
colony,1955,34
bus,1955,32
crisis,1955,30
Tengku,1955,30
kill,1955,51
Alliance,1955,28
visit,1955,26
murder,1955,24
air,1955,24
say,1955,24
peace,1955,24
amnesty,1955,23
shot,1955,23
share,1955,23
threat,1955,23
China,1955,22
end,1955,34
London,1955,22
union,1955,32
left,1955,22
students,1955,22
bid,1955,22
win,1955,43
free,1955,21
rahman,1955,21
car,1955,21
city,1955,21
Britain,1955,21
plane,1955,21
flies,1955,21
tan,1955,21
see,1955,21
give,1955,38
johore,1955,20
ill,1955,20
battle,1955,20
mil.,1955,20
chin,1955,20
pay,1955,20
mystery,1955,20
gang,1955,20
boss,1955,19
aid,1955,19
row,1955,19
buses,1955,19
peng,1955,19
beat,1955,19
village,1955,19
stabbed,1955,18
dead,1955,18
troops,1955,18
council,1955,18
strikers,1955,18
wife,1955,18
lost,1955,18
Govt.,1955,17
ban,1955,17
raid,1955,17
fight,1955,17
missing,1955,17
last,1955,17
army,1955,16
work,1955,16
secret,1955,16
meeting,1955,16
baby,1955,16
chief,1955,16
move,1955,16
Queen,1955,15
ship,1955,15
eden,1955,15
talk,1955,83
case,1955,15
opium,1955,15
trade,1955,15
good,1955,15
ambush,1955,15
attack,1955,15
years,1955,15
party,1955,15
keep,1955,14
jungle,1955,14
arrested,1955,14
busmen,1955,14
yes,1955,14
royal,1955,14
hunt,1955,14
dato,1955,14
jail,1955,14
minister,1955,26
road,1955,14
dont,1955,14
five,1955,14
India,1955,13
top,1955,13
life,1955,13
down,1955,13
offer,1955,13
father,1955,13
quiet,1955,13
hit,1955,13
workers,1955,13
terrorists,1955,13
Lee,1955,13
stay,1955,13
school,1955,21
son,1955,12
happy,1955,12
time,1955,12
riot,1955,12
No.,1955,12
riddle,1955,12
slain,1955,12
tour,1955,12
trip,1955,12
film,1955,12
gurkhas,1955,12
nehru,1955,12
guards,1955,12
miss,1955,12
labour,1955,12
sea,1955,12
entry,1955,12
Malayan,1955,12
boyd,1955,12
boys,1955,12
probe,1955,12
tax,1955,12
clash,1955,12
leaves,1955,11
hospital,1955,11
mother,1955,11
flood,1955,20
tin,1955,11
welcome,1955,11
terror,1955,11
million,1955,11
Chinese,1955,11
hours,1955,11
house,1955,11
hotel,1955,11
youth,1955,11
Lim,1955,11
australia,1955,11
shock,1955,11
front,1955,11
quit,1955,11
well,1955,11
protest,1955,10
tell,1955,20
better,1955,10
hong,1955,10
blast,1955,10
run,1955,10
date,1955,10
kong,1955,10
russia,1955,10
falls,1955,10
polls,1955,10
warning,1955,10
PAP,1955,10
boat,1955,10
general,1955,10
defence,1955,10
soldier,1955,10
mission,1955,10
story,1955,10
Sultan,1955,10
cut,1955,10
seized,1955,10
hope,1955,10
freedom,1955,10
boom,1955,10
drive,1955,9
girls,1955,9
camp,1955,9
people,1955,9
election,1955,9
surprise,1955,9
gun,1955,22
lorry,1955,9
british,1955,9
note,1955,9
price,1955,9
show,1955,9
self-rule,1955,9
week,1955,9
charged,1955,9
action,1955,9
town,1955,9
court,1955,9
storm,1955,9
bride,1955,9
ike,1955,9
ready,1955,9
cup,1955,9
victims,1955,9
nanyang,1955,9
bomb,1955,9
blaze,1955,9
holiday,1955,9
princess,1955,9
border,1955,9
haul,1955,9
merdeka,1955,9
warns,1955,8
asia,1955,8
safe,1955,8
bank,1955,8
got,1955,8
strike,1956,90
Tengku,1956,95
up,1956,77
merdeka,1956,69
police,1956,57
Reds,1956,128
death,1956,49
colony,1956,48
killed,1956,47
rubber,1956,43
Lim,1956,42
crash,1956,42
Marshall,1956,41
war,1956,38
China,1956,37
hurt,1956,35
Malaya,1956,35
air,1956,31
fire,1956,30
pay,1956,28
dead,1956,27
road,1956,27
last,1956,26
ban,1956,25
Singapore,1956,36
missing,1956,24
London,1956,23
shot,1956,23
chief,1956,23
quit,1956,32
die,1956,73
car,1956,22
end,1956,32
visit,1956,21
PAP,1956,21
flies,1956,21
thugs,1956,21
win,1956,47
five,1956,21
stabbed,1956,20
give,1956,38
share,1956,20
plane,1956,20
bandit,1956,47
lost,1956,20
jungle,1956,19
bride,1956,19
suez,1956,19
union,1956,26
aid,1956,18
kill,1956,42
bid,1956,18
tin,1956,17
terror,1956,17
say,1956,17
mystery,1956,17
sea,1956,17
protest,1956,16
go-slow,1956,16
raid,1956,16
royal,1956,16
fight,1956,16
troops,1956,16
Britain,1956,16
gang,1956,16
school,1956,27
crisis,1956,15
No.,1956,15
duke,1956,15
threat,1956,15
baby,1956,15
prize,1956,14
Govt.,1956,14
U.S.,1956,23
starts,1956,14
murder,1956,14
Alliance,1956,14
time,1956,14
love,1956,14
minister,1956,14
wife,1956,14
secret,1956,14
ambush,1956,14
attack,1956,14
job,1956,14
order,1956,13
top,1956,13
hunt,1956,13
people,1956,13
floods,1956,13
riddle,1956,13
peng,1956,13
trip,1956,13
Chinese,1956,13
fall,1956,23
workers,1956,13
Peking,1956,13
years,1956,13
bank,1956,12
free,1956,12
wedding,1956,12
mother,1956,12
save,1956,12
post,1956,12
down,1956,12
test,1956,12
chin,1956,12
traffic,1956,12
defence,1956,12
mission,1956,12
see,1956,22
shock,1956,12
body,1956,12
Lee,1956,12
injured,1956,12
well,1956,12
hold,1956,11
MM,1956,11
johore,1956,11
bomb,1956,19
MCA,1956,11
left,1956,11
yes,1956,11
night,1956,11
offer,1956,11
ship,1956,11
opium,1956,11
dont,1956,11
him,1956,11
ike,1956,11
ready,1956,11
drama,1956,11
canal,1956,11
boyd,1956,11
Queen,1956,11
merger,1956,11
Malayan,1956,11
tax,1956,11
student,1956,28
bus,1956,11
m.,1956,10
surprise,1956,10
gift,1956,10
blast,1956,10
malay,1956,10
price,1956,10
quiet,1956,10
case,1956,10
warning,1956,10
strikers,1956,10
won,1956,10
rally,1956,10
festival,1956,10
clash,1956,10
arms,1956,9
life,1956,9
march,1956,9
happy,1956,9
father,1956,9
mil.,1956,9
riot,1956,9
council,1956,9
talk,1956,52
halt,1956,9
black,1956,9
rose,1956,9
general,1956,9
family,1956,9
buses,1956,9
week,1956,9
rebels,1956,9
haul,1956,9
wage,1956,9
egypt,1956,9
women,1956,9
move,1956,9
flee,1956,9
princess,1956,9
border,1956,9
face,1956,9
bosses,1956,9
stay,1956,9
saved,1956,8
rescue,1956,8
army,1956,8
estate,1956,8
arrested,1956,8
girls,1956,8
seek,1956,8
curfew,1956,8
probe,1956,8
poison,1956,8
bar,1956,8
boss,1956,8
news,1956,8
ill,1956,8
rahman,1956,8
row,1956,8
leave,1956,8
claim,1956,8
date,1956,8
drop,1956,8
million,1956,8
long,1956,8
dash,1956,8
show,1956,8
wants,1956,8
umno,1956,8
peace,1956,8
assembly,1956,8
stand,1956,8
agree,1956,8
children,1956,8
eden,1956,8
boycott,1956,8
base,1956,8
put,1956,8
storm,1956,8
find,1956,8
annual,1956,8
loan,1956,8
pact,1956,8
chase,1956,8
cut,1956,8
run,1956,8
Tengku,1957,94
police,1957,69
colony,1957,61
up,1957,60
strike,1957,58
death,1957,55
merdeka,1957,51
talks,1957,46
Malaya,1957,52
killed,1957,43
Reds,1957,76
Singapore,1957,38
dead,1957,31
crash,1957,30
hurt,1957,28
war,1957,28
die,1957,68
Lim,1957,28
China,1957,26
Queen,1957,26
London,1957,25
Govt.,1957,25
flu,1957,25
last,1957,24
bid,1957,24
air,1957,23
visit,1957,22
win,1957,36
girls,1957,21
hunt,1957,21
shot,1957,21
missing,1957,21
tin,1957,20
car,1957,20
troops,1957,18
plane,1957,18
fire,1957,18
peace,1957,18
Lee,1957,18
end,1957,17
say,1957,17
minister,1957,25
PAP,1957,17
rubber,1957,17
pay,1957,17
King,1957,17
gang,1957,17
chief,1957,17
student,1957,43
ship,1957,16
bandits,1957,16
No.,1957,16
Britain,1957,16
wife,1957,16
meeting,1957,16
probe,1957,16
bus,1957,16
stabbed,1957,15
school,1957,24
kidnap,1957,15
phone,1957,15
jungle,1957,15
penang,1957,15
rahman,1957,15
offer,1957,15
threat,1957,15
sea,1957,15
Sultan,1957,15
flies,1957,15
Malayan,1957,15
cut,1957,15
quit,1957,15
Indonesia,1957,15
protest,1957,14
mother,1957,14
ban,1957,14
go-slow,1957,14
fight,1957,14
city,1957,14
trip,1957,14
fall,1957,14
secret,1957,14
boys,1957,14
baby,1957,14
party,1957,14
free,1957,13
welcome,1957,13
Jakarta,1957,13
tiger,1957,13
road,1957,13
case,1957,13
pact,1957,13
front,1957,13
arms,1957,12
hold,1957,12
johore,1957,12
U.S.,1957,12
attack,1957,12
murder,1957,12
tells,1957,12
down,1957,12
umno,1957,12
council,1957,12
boat,1957,12
put,1957,12
plans,1957,12
thugs,1957,12
body,1957,12
Alliance,1957,12
clash,1957,12
injured,1957,12
hospital,1957,11
Japan,1957,11
seek,1957,11
rice,1957,11
yours,1957,11
test,1957,11
row,1957,11
dutch,1957,11
mission,1957,11
ruler,1957,23
Chinese,1957,11
search,1957,11
buses,1957,11
trade,1957,11
drama,1957,11
shock,1957,11
makes,1957,11
move,1957,11
army,1957,10
work,1957,10
give,1957,21
order,1957,10
top,1957,10
mine,1957,10
bomb,1957,10
radio,1957,10
teachers,1957,10
raid,1957,10
federation,1957,10
crashes,1957,10
date,1957,10
years,1957,10
wont,1957,10
british,1957,10
returns,1957,10
jobs,1957,10
riddle,1957,10
moon,1957,10
month,1957,10
children,1957,10
mystery,1957,10
gold,1957,10
see,1957,18
bill,1957,10
workers,1957,10
boyd,1957,10
warning,1957,10
train,1957,10
chou,1957,10
chuang,1957,10
wed,1957,10
five,1957,10
chance,1957,10
envoy,1957,9
m.,1957,9
customs,1957,9
raf,1957,9
ill,1957,9
aid,1957,9
victim,1957,9
duke,1957,9
mil.,1957,9
blast,1957,9
leave,1957,16
crisis,1957,9
riot,1957,9
malay,1957,9
note,1957,9
wants,1957,9
kill,1957,28
towkay,1957,9
rush,1957,9
defence,1957,9
miss,1957,9
hit,1957,21
decision,1957,9
race,1957,9
tax,1957,9
holiday,1957,9
state,1957,9
haul,1957,9
stay,1957,9
saves,1957,8
saved,1957,8
leaders,1957,8
plot,1957,8
safe,1957,8
bank,1957,8
wanted,1957,8
citizens,1957,8
gift,1957,8
old,1957,8
crowd,1957,8
head,1957,8
time,1957,8
battle,1957,8
terror,1957,8
jail,1957,8
million,1957,8
white,1957,8
hopes,1957,8
come,1957,8
mans,1957,8
quiet,1957,8
poll,1957,17
inquiry,1957,8
week,1957,8
driver,1957,8
decide,1957,8
airport,1957,8
coming,1957,8
rebels,1957,8
ike,1957,8
flight,1957,8
prince,1957,8
blaze,1957,8
pledge,1957,8
capital,1957,8
accused,1957,8
well,1957,8
contest,1957,8
police,1958,76
Singapore,1958,85
up,1958,68
Tengku,1958,63
Malaya,1958,63
polio,1958,59
strike,1958,50
talks,1958,48
Lim,1958,48
crash,1958,46
Reds,1958,89
U.S.,1958,40
fire,1958,40
colony,1958,35
killed,1958,34
war,1958,33
death,1958,33
tin,1958,31
Jakarta,1958,31
Govt.,1958,29
rubber,1958,29
die,1958,66
attack,1958,26
plane,1958,26
hurt,1958,25
ship,1958,48
ban,1958,24
trade,1958,24
air,1958,23
bid,1958,23
rebel,1958,52
workers,1958,23
quit,1958,31
crisis,1958,22
visit,1958,22
mac,1958,22
miss,1958,22
King,1958,22
thugs,1958,22
Alliance,1958,22
down,1958,21
council,1958,21
pay,1958,20
oil,1958,20
hospital,1958,19
bandit,1958,37
China,1958,18
give,1958,32
dead,1958,18
row,1958,18
car,1958,18
gang,1958,18
mayor,1958,17
union,1958,17
shot,1958,17
Ong,1958,17
Malayan,1958,17
jungle,1958,16
russia,1958,16
Britain,1958,16
drama,1958,16
chief,1958,16
end,1958,24
London,1958,15
top,1958,15
murder,1958,15
probe,1958,15
aid,1958,15
troops,1958,15
jail,1958,15
PAP,1958,15
hit,1958,29
cyprus,1958,14
wins,1958,14
radio,1958,14
mil.,1958,14
case,1958,42
pact,1958,14
tax,1958,14
leader,1958,14
city,1958,13
detained,1958,13
victim,1958,13
fight,1958,13
court,1958,13
umno,1958,13
mystery,1958,13
threat,1958,13
secret,1958,13
quest,1958,13
sumatra,1958,13
years,1958,13
job,1958,13
Indonesia,1958,13
johore,1958,12
federation,1958,12
british,1958,12
floods,1958,12
minister,1958,12
slain,1958,12
road,1958,12
calls,1958,12
put,1958,12
party,1958,12
dont,1958,12
seeks,1958,11
plot,1958,11
army,1958,11
mother,1958,11
hunt,1958,11
join,1958,11
port,1958,11
malay,1958,11
date,1958,11
kill,1958,31
wife,1958,11
mission,1958,11
last,1958,11
flies,1958,11
cup,1958,11
nasser,1958,11
warning,1958,11
Soekarno,1958,11
race,1958,11
acid,1958,11
move,1958,11
