"index","year","word","page","frequency","articleCount","stfreq","pagegroup"
"1995:30",1995,"Association",30,81,1921,4.21655387818844,7
"1995:30",1995,"million",30,79,1921,4.11244143675169,7
"1995:30",1995,"Tan",30,77,1921,4.00832899531494,7
"1995:30",1995,"National",30,77,1921,4.00832899531494,7
"1995:30",1995,"final",30,76,1921,3.95627277459656,7
"1995:30",1995,"must",30,76,1921,3.95627277459656,7
"1996:1",1996,"Minister",1,398,1817,21.9042377545404,1
"1996:1",1996,"China",1,384,1817,21.1337369290039,1
"1996:1",1996,"Singapore",1,344,1817,18.9323059988993,1
"1996:1",1996,"Lee",1,290,1817,15.9603742432581,1
"1996:1",1996,"Taiwan",1,244,1817,13.4287286736379,1
"1996:1",1996,"President",1,182,1817,10.0165107319758,1
"1996:1",1996,"Prime",1,174,1817,9.57622454595487,1
"1996:1",1996,"Goh",1,166,1817,9.13593835993396,1
"1996:1",1996,"Tan",1,163,1817,8.97083104017612,1
"1996:1",1996,"Chinese",1,142,1817,7.81507980187122,1
"1996:5",1996,"Singapore",5,177,1555,11.3826366559486,2
"1996:5",1996,"reports",5,94,1555,6.04501607717042,2
"1996:5",1996,"United",5,83,1555,5.33762057877814,2
"1996:5",1996,"time",5,80,1555,5.14469453376206,2
"1996:5",1996,"President",5,74,1555,4.7588424437299,2
"1996:5",1996,"Minister",5,72,1555,4.63022508038585,2
"1996:5",1996,"children",5,66,1555,4.2443729903537,2
"1996:5",1996,"States",5,64,1555,4.11575562700965,2
"1996:5",1996,"women",5,63,1555,4.05144694533762,2
"1996:5",1996,"help",5,62,1555,3.98713826366559,2
"1996:10",1996,"China",10,141,1752,8.04794520547945,3
"1996:10",1996,"President",10,134,1752,7.64840182648402,3
"1996:10",1996,"Minister",10,132,1752,7.53424657534247,3
"1996:10",1996,"million",10,113,1752,6.44977168949772,3
"1996:10",1996,"Singapore",10,105,1752,5.99315068493151,3
"1996:10",1996,"government",10,104,1752,5.93607305936073,3
"1996:10",1996,"United",10,102,1752,5.82191780821918,3
"1996:10",1996,"Chinese",10,98,1752,5.59360730593607,3
"1996:10",1996,"British",10,94,1752,5.36529680365297,3
"1996:10",1996,"police",10,88,1752,5.02283105022831,3
"1996:15",1996,"China",15,260,1538,16.9050715214564,4
"1996:15",1996,"Minister",15,199,1538,12.9388816644994,4
"1996:15",1996,"Chinese",15,176,1538,11.443433029909,4
"1996:15",1996,"government",15,142,1538,9.23276983094929,4
"1996:15",1996,"President",15,127,1538,8.25747724317295,4
"1996:15",1996,"police",15,125,1538,8.12743823146944,4
"1996:15",1996,"Hongkong",15,114,1538,7.41222366710013,4
"1996:15",1996,"official",15,105,1538,6.82704811443433,4
"1996:15",1996,"Taiwan",15,103,1538,6.69700910273082,4
"1996:15",1996,"million",15,97,1538,6.30689206762029,4
"1996:20",1996,"Minister",20,231,1685,13.7091988130564,5
"1996:20",1996,"China",20,202,1685,11.9881305637982,5
"1996:20",1996,"government",20,147,1685,8.72403560830861,5
"1996:20",1996,"police",20,146,1685,8.6646884272997,5
"1996:20",1996,"Datuk",20,143,1685,8.486646884273,5
"1996:20",1996,"Chinese",20,141,1685,8.36795252225519,5
"1996:20",1996,"Singapore",20,115,1685,6.82492581602374,5
"1996:20",1996,"million",20,104,1685,6.17210682492582,5
"1996:20",1996,"official",20,93,1685,5.51928783382789,5
"1996:20",1996,"Taiwan",20,91,1685,5.40059347181009,5
"1996:25",1996,"Minister",25,215,1483,14.4976399190829,6
"1996:25",1996,"Singapore",25,168,1483,11.3283884018881,6
"1996:25",1996,"Datuk",25,128,1483,8.63115306810519,6
"1996:25",1996,"China",25,105,1483,7.08024275118004,6
"1996:25",1996,"Tan",25,91,1483,6.13621038435604,6
"1996:25",1996,"police",25,87,1483,5.86648685097775,6
"1996:25",1996,"Chinese",25,87,1483,5.86648685097775,6
"1996:25",1996,"government",25,78,1483,5.2596089008766,6
"1996:25",1996,"National",25,75,1483,5.05731625084289,6
"1996:25",1996,"Prime",25,72,1483,4.85502360080917,6
"1996:25",1996,"official",25,72,1483,4.85502360080917,6
"1996:25",1996,"Lee",25,70,1483,4.72016183412003,6
"1996:30",1996,"Singapore",30,304,1811,16.7863059083379,7
"1996:30",1996,"Minister",30,108,1811,5.96355604638321,7
"1996:30",1996,"Cup",30,107,1811,5.90833793484263,7
"1996:30",1996,"million",30,95,1811,5.2457205963556,7
"1996:30",1996,"National",30,89,1811,4.91441192711209,7
"1996:30",1996,"Chinese",30,89,1811,4.91441192711209,7
"1996:30",1996,"China",30,87,1811,4.80397570403092,7
"1996:30",1996,"Tan",30,86,1811,4.74875759249034,7
"1996:30",1996,"time",30,78,1811,4.30701270016565,7
"1996:30",1996,"world",30,77,1811,4.25179458862507,7
"1996:30",1996,"win",30,75,1811,4.1413583655439,7
"1997:1",1997,"Minister",1,366,1736,21.0829493087558,1
"1997:1",1997,"Singapore",1,320,1736,18.4331797235023,1
"1997:1",1997,"Lee",1,184,1736,10.5990783410138,1
"1997:1",1997,"Prime",1,181,1736,10.426267281106,1
"1997:1",1997,"Goh",1,121,1736,6.97004608294931,1
"1997:1",1997,"Tan",1,120,1736,6.91244239631336,1
"1997:1",1997,"China",1,107,1736,6.16359447004608,1
"1997:1",1997,"President",1,106,1736,6.10599078341014,1
"1997:1",1997,"Chinese",1,104,1736,5.99078341013825,1
"1997:1",1997,"Tang",1,91,1736,5.24193548387097,1
"1997:5",1997,"Singapore",5,109,1348,8.08605341246291,2
"1997:5",1997,"million",5,76,1348,5.6379821958457,2
"1997:5",1997,"British",5,66,1348,4.89614243323442,2
"1997:5",1997,"Minister",5,61,1348,4.52522255192878,2
"1997:5",1997,"time",5,61,1348,4.52522255192878,2
"1997:5",1997,"back",5,51,1348,3.78338278931751,2
"1997:5",1997,"Internet",5,49,1348,3.63501483679525,2
"1997:5",1997,"good",5,48,1348,3.56083086053412,2
"1997:5",1997,"United",5,48,1348,3.56083086053412,2
"1997:5",1997,"government",5,45,1348,3.33827893175074,2
"1997:5",1997,"help",5,45,1348,3.33827893175074,2
"1997:5",1997,"show",5,45,1348,3.33827893175074,2
"1997:5",1997,"group",5,45,1348,3.33827893175074,2
"1997:5",1997,"cent",5,44,1348,3.26409495548961,2
"1997:5",1997,"President",5,44,1348,3.26409495548961,2
"1997:5",1997,"set",5,43,1348,3.18991097922849,2
"1997:5",1997,"children",5,43,1348,3.18991097922849,2
"1997:10",1997,"Minister",10,125,1722,7.25900116144019,3
"1997:10",1997,"President",10,121,1722,7.0267131242741,3
"1997:10",1997,"Singapore",10,117,1722,6.79442508710801,3
"1997:10",1997,"police",10,97,1722,5.63298490127758,3
"1997:10",1997,"million",10,89,1722,5.16840882694541,3
"1997:10",1997,"government",10,89,1722,5.16840882694541,3
"1997:10",1997,"time",10,86,1722,4.99419279907085,3
"1997:10",1997,"Chinese",10,85,1722,4.93612078977933,3
"1997:10",1997,"British",10,85,1722,4.93612078977933,3
"1997:10",1997,"United",10,80,1722,4.64576074332172,3
"1997:10",1997,"China",10,71,1722,4.12311265969803,3
"1997:10",1997,"officials",10,70,1722,4.0650406504065,3
"1997:10",1997,"Clinton",10,70,1722,4.0650406504065,3
"1997:15",1997,"China",15,154,1391,11.0711718188354,4
"1997:15",1997,"Chinese",15,135,1391,9.70524802300503,4
"1997:15",1997,"police",15,123,1391,8.84255930984903,4
"1997:15",1997,"President",15,107,1391,7.69230769230769,4
"1997:15",1997,"Minister",15,105,1391,7.54852624011502,4
"1997:15",1997,"government",15,104,1391,7.47663551401869,4
"1997:15",1997,"Hongkong",15,90,1391,6.47016534867002,4
"1997:15",1997,"officials",15,82,1391,5.89503953989935,4
"1997:15",1997,"million",15,78,1391,5.60747663551402,4
"1997:15",1997,"official",15,74,1391,5.31991373112868,4
"1997:20",1997,"China",20,250,1683,14.8544266191325,5
