wordCol,yearCol,headlineCol
red,1959,Breah floor  price to  stop Red  tin dumping
red,1959,New Red jet
red,1959,WHO ARE THE RED HELPERS?'
red,1959,RED KILLED IN JOHORE
red,1959,RED GUNS SILENT
red,1959,Siam Red ban
red,1959,BIG RED  RUBBER  DEAL with  JAKARTA'
red,1959,JOHORE's No. 1 RED DIES
red,1959,Traders find way  to get Red China  goods
red,1959,NO NEUTRALISM AS LONG AS RED WAR IS ON'
red,1959,Red influence' in BOAC strike
red,1959,The red hats
work,1959,They feed horses no other work
work,1959,LIM MAKES  PLEDGE:  WE'LL WORK  WITH UMNO  AND MIC
work,1959,EIGHT DID WORK OF 132 ON THIS SHIP
work,1959,PRISONER  ESCAPES  WORK  PARTY
work,1959,WORK FOR THE JOBLESS
work,1959,Work is normal at Port Swettenham
work,1959,Now police  work on sex maniac  theory
prince,1959,Kedah court  raises fine  on prince
prince,1959,PRO NASSER  PRINCE HEADS SAUDI ARABIA
prince,1959,Prince mingles with people
prince,1959,IRAQ COUP: Crown Prince slain: King 'under arrest'
prince,1959,Charles becomes Prince of Wales
prince,1959,PRINCE PHILIP COMING TO
years,1959,Killer steps  out of jail  after 33  years in it
years,1959,Biggest  holiday  rush  in years
years,1959,30 years in the business
years,1959,RESOURCES: AN  'ADVANCE OF  50 YEARS'
years,1959,SEES AFTER 2O YEARS
years,1959,THE LUCKY MAN IS ROBERT-THEY MET AT A DANCE FOUR YEARS AGO
years,1959,The first visit in 50 years
years,1959,"6,596 BANDITS KILLED, 2,129 _ SURRENDERS IN 10 YEARS"
years,1959,Explorer TV  may exist  for 5 years
years,1959,DETENTION MAY BE A  UP to TWO YEARS |
stabbed,1959,Two stabbed
stabbed,1959,Brother  stabbed  to  death
stabbed,1959,STABBED  BROTHER  REFUSED  BRIBE
stabbed,1959,MAN STABBED
stabbed,1959,Housewife stabbed
stabbed,1959,Farmer stabbed to death
stabbed,1959,TWO YOUTHS STABBED
stabbed,1959,Fitter stabbed
stabbed,1959,Girls see  mother  stabbed
give,1959,"GIVE THE P.A.P. A CHANCE, SAYSLIM"
give,1959,10 HARD-CORE  TERRORISTS  GIVE UP
give,1959,100 taximen to give earnings  to fire fund
give,1959,Couple give  up with 15-day baby
give,1959,7 PERAK REDS GIVE UP
give,1959,REDSS GIVE 'BUY  LESS RUBBER'  WARNING
give,1959,GIVE-UP DATE WILL NOT BE EXTENDED
give,1959,"1,000 give up"
give,1959,118 TERRORISTS GIVE UP
give,1959,TWO GIVE UP IN JOHORE
give,1959,Nasser signs a defence pact with Iraq anil will give arms
give,1959,Four bandits in give-up drama
give,1959,GIVE-UP MEN GO BACK
give,1959,Planters won't give in
give,1959,Soviet submarines may  give Nasser undersea  parity with Britain
give,1959,TWO MORE BANDITS GIVE UP
give,1959,3 REDS GIVE UP  TO AN ALLIANCE  COUNCILLOR
give,1959,COLONY  OIL  MEN GIVE STRIKE PLEDGE
give,1959,MARSHALL to LIM: GIVE ME YOUR PERMISSION TO  REVEAL ALL...
give,1959,Nine bandits give up in Johore
top,1959,TOP EDUCATION  EXPERTS BACK  THE TENGKU
top,1959,Reds rebuke three top officials
top,1959,TOP JOB FOR  BRILLIANT  DR. GOH
top,1959,ECAFE BRINGS IN TOP EXPERTS
top,1959,Alliance made me offer  of top job'
top,1959,CHINA REDS SACK TOP OFFICIAL
top,1959,Fiji man  gets top tourist  job
top,1959,Ong wants 8  top posts Malayanised
top,1959,Top Red killed in ambush
top,1959,ANOTHER TOP  PAKISTAN LEADER  MURDERED BY  UNKNOWN GUNMAN
top,1959,"Top Govt, men  may fight poll  for PAP"
top,1959,Crumbling of jungle units surprised top officials
top,1959,HIGH SOCKS for TOP SPRINT
top,1959,How to beat polio  -top-level meeting
top,1959,Top policy speech
road,1959,KIDNAP BID: END OF ROAD
road,1959,The road  to chaos  -by the  Tengku
road,1959,Road crash victim dies
road,1959,"3 die, 10 hurt in road crash"
road,1959,2 SHOT  in DRAMA  AT ROAD  BLOCKS
road,1959,Two sisters hurt in road crash
road,1959,JUROR'S SON DIES ON  ROAD: CASE PUT OFF
road,1959,TWO CYCLISTS KILLED  IN ROAD ACCIDENTS
road,1959,SAFETY DRIVE A FLOP  -NO DROP IN ROAD DEA THS
road,1959,Two die in road crash
road,1959,Road  deaths  total  178
threat,1959,TRADE THREAT TO SINGAPORE
threat,1959,PRESS THREAT TO CHARLES' SCHOOLDAYS
threat,1959,"No threat to empire, says Mac"
threat,1959,THREAT  TO  COLONY TRADE
threat,1959,Teachers' threat an envoy's regrets
threat,1959,Threat to life of Princess  reported
threat,1959,TUC backs  strike  threat by port men
threat,1959,BIG JOBLESS  THREAT:  UNIONS SEEK  ASIAN BAR
threat,1959,3a.m. THREAT  TO STRIP  NURSES
threat,1959,Strike threat by oil  unions
threat,1959,Palace threat
threat,1959,Menzies threat
missing,1959,Missing boat is found: 5 safe
missing,1959,Missing plane is traced
missing,1959,THE MISSING MEN
missing,1959,??1 MIL.  CASE MAN IS MISSING
missing,1959,Briton  (convert to  Islam)  missing for  a week
missing,1959,Bodies of  missing  boys found  in pond
missing,1959,"Boy, 13,  missing:  Mother  fears  kidnap"
missing,1959,THE OTHER MISSING BOY: SEARCH GOES ON
missing,1959,99 in MISSING AIRLINER
probe,1959,MINES CRISIS: A BIG PROBE
probe,1959,GOVT. ASKED TO PROBE SMUGGLING
probe,1959,"Police probe  $85,000 firm theft"
probe,1959,"MAN IN CAR  HELD IN $1,180 THEFT PROBE"
probe,1959,LONG POLICE PROBE  ENDS TERROR  'Torchlight  gang  is dimmed at last
probe,1959,Alliance: The big probe is on
probe,1959,Police  probe  secret  landings
probe,1959,Mr. N starts probe on that 'cloak and dagger exit'
probe,1959,PROBE INTO  FIRMS BY  POLICE
probe,1959,U.S. CALLS FOR NAGY PROBE
probe,1959,DETECTIVE IS  A GANG  BOSS9 PROBE  BY POLICE
probe,1959,Probe  into  rubber  firms
probe,1959,SHAWS SEEK CUP WEIGHTS PROBE
probe,1959,Call for public probe on exam leaks
malayan,1959,Malayan co-ops want expert team to make an economic survey
malayan,1959,TROPHY FOR  MALAYAN  AIRWAYS  FOR SAFE  FLYING
malayan,1959,per cent cut in  all Malayan  bank rates
malayan,1959,"TENGKU, LIM  DISCUSS  TAKE OVER  OF ROYAL  MALAYAN NAVY"
malayan,1959,CHOLERA:  CHECKS AT  MALAYAN  BORDER
malayan,1959,Royal Malayan Police now
malayan,1959,MALAYAN BADMINTON RESULTS
malayan,1959,Malayan visitor
malayan,1959,Federation takes over Royal Malayan Naw
malayan,1959,MALAYAN CABINET TO MEET ON MID-EAST
malayan,1959,Malayan tin quota cut again
malayan,1959,Ron hikes to his Malayan wife
malayan,1959,MALAYAN AIRWAYS  EXPANDS  TO HONG  KONG
malayan,1959,"3 Malayan  students  die, 3 hurt in crash"
malayan,1959,Former Malayan champion  jockey is cleared
malayan,1959,Malayan Catholics join in prayers
china,1959,Arms mission not to visit Red  China or Russia
china,1959,CHINA BANS THE BICYCLES TAKEN BY PASSENGERS
china,1959,BRITAIN TO  FACE U.S.  COMPETITION IN CHINA'
china,1959,CHINA REDS SACK TOP OFFICIAL
china,1959,Gen. Bizri for China
china,1959,Oii search in China
china,1959,M'JSLIM REFUGEES  FROM CHINA
china,1959,Long job  queues in  China
china,1959,Govt: This fair bound  to boost Red China
china,1959,CHINA MISSION TO U.K. CANCELS VISIT
china,1959,TV in China
china,1959,Coal from China complaint
china,1959,"DRAMA, THEN VESSEL SAILS FOR CHINA"
china,1959,Man who should be freed on boat to China claim
china,1959,"Ex-MDU man, back from China, detained"
china,1959,CHIANG BOWS TO U.S. PRESSURE NOT TO ATTACK CHINA MAINLAND NOW
china,1959,Traders find way  to get Red China  goods
union,1959,10 sacked after union  calls off strike
union,1959,Union meets  to set  claim date
union,1959,MALAYA NOW  EXPECTED TO 'APPROVE' ARAB UNION
union,1959,EDUCATION  ROW: UNION  SACKS CHIEF
union,1959,REVOLT BID  BY UNION  BARED
union,1959,Union to discuss rubber wage rift
union,1959,UNION LEADER SEIZED
union,1959,AID FROM UNION IF VICTIMISED
union,1959,NO RETURNS    UNION  STRUCK OFF  ROLLS
union,1959,Army union men to call a strike
union,1959,DE GAULLE MEETS UNION LEADERS
union,1959,Union wants Govt. to take action
union,1959,UNION SECRETARY ARRESTED
union,1959,HUSSEIN LEADS ARAB UNION
union,1959,David named adviser to new union
union,1959,DA VID: I'LL TAKE UNION JOB
air,1959,INDONESIA SEEKS AIR PACT WITH MALAYA
air,1959,MINISTER:  JAKARTA  AIR PACT?  PERHAPS...
air,1959,See your home from air for $10 plan
air,1959,SEATO land and air exercise
air,1959,AUSSIE AIR MINISTER COMING for TALKS
air,1959,REBEL RADIO BACK ON AIR
air,1959,AIR BAN PROTEST  TO  JAKARTA
air,1959,AIR BAN MAY BE  LIFTED SOON
air,1959,Air base snag
air,1959,Big air-sea exercise in Pacific area
air,1959,SARAWAK TO  H.K. BY  AIR DIRECT
air,1959,APPROVED:  BLUEPRINT  FOR  AIR FORCE
air,1959,BLUE' RECORD GOES ON AIR BY ERROR
air,1959,AIR FORCE TAKE-OVER
air,1959,"$10,000 air cargo lost"
air,1959,FORMOSA AIR BATTLE
air,1959,World air bid
air,1959,Air agreement
air,1959,Thirty  die in mid-air collision
air,1959,Air agreement
air,1959,Air plan 'no'
air,1959,Missing plane: A double  poser for air force
air,1959,VOLUNTEERS JOIN THE BIG AIR SEARCH
air,1959,NEW AIR RECORD
raid,1959,BANDITS RAID ESTATE: MAN'S LUCKY ESCAPE
raid,1959,"R.I. BOMBER RAID, FERRY SUNK"
raid,1959,POLICE SEIZE  TWO MORE IN  DA WN RAID
raid,1959,MACHINE CUN RAID ON ITALIAN SHIP
raid,1959,1948 DEATHS:  MAN HELD  IN 2 A.M. RAID
raid,1959,Police to  raid  gangster  hideouts
raid,1959,THUGS  RAID A  SHOP
raid,1959,TWO GIRLS AMONG 16 HELD IN RAID
down,1959,"DOWN, DOWN  THE RUPIAH..."
down,1959,KOREAN REDS DOWN U.S. PLANE
down,1959,AIRCRAFT COMES DOWN (ON) HOUSING ESTATE
down,1959,Up and down
down,1959,LORRY  KNOCKS DOWN  TIGER
down,1959,Rice crop down
down,1959,MALA YA DOWN 1-3
down,1959,"Production is down, traders gloomy"
down,1959,U.S. PROTEST ON SHOT-DOWN PLANE
down,1959,Syria: We shot down plane
down,1959,Reds shoot down Chiang planes
down,1959,BULGANIN: ANOTHER  STEP DOWN
down,1959,Bookies shut down in sweep scare
down,1959,"ATTENTION! DOWN HE GOES OUT TO WORLD, A VICTIM OF THE SUN"
down,1959,32 are  now  down  with  polio
down,1959,Magician  brought  down the  house
down,1959,12 shut down for flouting Ministry directives
down,1959,DOWN goes the tax in North Borneo
down,1959,THE CROWD THAT FOUGHT FOR BETTER VIEW  AND NEARLY BROUGHT A FENCE DOWN
down,1959,IT'S A QUIET CHRISTMAS THIS YEAR  SALES DOWN BUT CHURCHES FULL
war,1959,ALL-OUT WAR ON 270 REDS
war,1959,ANTI-BANDIT WAR HEROES
war,1959,ONG CALLS  HALT TO  SQUATTER  'WAR'
war,1959,WAR CAN END BY MAY
war,1959,It may  lead  to civil  war
war,1959,INDONESIA WAR FEAR
war,1959,All-out war on  border bandits
war,1959,Cyprus  rebels  warn  of war
war,1959,Cost of war to the Japanese
war,1959,SUMATRA WAR RIDDLE
war,1959,TUG MEN GET WAR RISK PAY
war,1959,Men at 'war...
war,1959,SEVEN OIL MEN TRAPPED IN WAR ZONE
war,1959,HALT WAR' CALL TO PREMIER DJUANDA
war,1959,More powers  for war  on kidnappers  and thugs
war,1959,Bombing 'worse than war'
war,1959,End of war  in sight   general
war,1959,Macassar  war risk  rate up
war,1959,49 SEAMEN WIN CLAIM FOR WAR RSK PAY
war,1959,TENGKU: WAR GOES ON
war,1959,Home from war on terrorists
war,1959,ALL-OUT WAR on THUGS
war,1959,TIN WAR:  WARING HITS OUT
war,1959,JAKARTA TO  SEND A WAR HERO AS ENVOY
war,1959,KASHMIR: WAR IF NEHRU  STA YS IN POWER
war,1959,PISTOL SEIZED  IN NEW WAR  ON THUGS
war,1959,ALGERIAN  REBELS:  HOW TO  END WAR
war,1959,WAR on CRIME: SPEED-UP
war,1959,Malayans told by War Office    'Surrenders an achievement'
war,1959,NO NEUTRALISM AS LONG AS RED WAR IS ON'
war,1959,ECONOMIC WAR ALERT
war,1959,RAZAK WARNS AS HE TELLS OF TERROR WAR CUTS
war,1959,WHEN MALAYA  WOULD GO  TO WAR  BY TENGKU
show,1959,"42 in crash,  but the  show  goes on"
case,1959,Habeas corpus case again adjourned
case,1959,The Madam Wong case: Order nisi discharged
case,1959,COUNCIL  POSTPONES  HEARING  SKELT CASE  APPEAL
case,1959,Rubber case shock:  Joint appeal to Privy Council urged
case,1959,??1 MIL.  CASE MAN IS MISSING
case,1959,SHARES CASE: 'PAWN WIFE'S FUR COAT'
case,1959,JUROR'S SON DIES ON  ROAD: CASE PUT OFF
case,1959,Foo case judgment reserved
case,1959,Case of Lim Kean  Chye: Decision  today
case,1959,Polio: One new case
case,1959,Polio: Only  one case
case,1959,One polio case
case,1959,LITTLE ANNE-THE  CENTRAL FIGURE IN  A COURT CASE
kill,1959,Police kill terrorist
kill,1959,But Tengku won't kill liberalism
kill,1959,POLICE KILL AN AMOK
kill,1959,Rebels kill six
kill,1959,OPERATION TIGER' THE FIRST KILL
kill,1959,Kiwis bag the first kill
kill,1959,BANDITS KILL 2 ESTATE S.Cs
kill,1959,Gurkhas kill a bandit
kill,1959,Siamese  kill  three  bandits
kill,1959,Floods kill 34
britain,1959,Boyd tells Malta  of Britain's ??25 m. aid plan
britain,1959,BRITAIN TO  FACE U.S.  COMPETITION IN CHINA'
britain,1959,BRITAIN: WE  TAME H-BOMB  WITH 'ZETA'
britain,1959,Lim: Our friendship with Britain
britain,1959,Sultan is  sailing  for Britain  in May
britain,1959,ANDERSON FOR BRITAIN
britain,1959,Student dies in Britain
britain,1959,BRITAIN'S RESERVES UP AGAIN
britain,1959,BRITAIN STILL HIT BY FLOODS
britain,1959,Soviet submarines may  give Nasser undersea  parity with Britain
britain,1959,THE FLOODS SUBSIDE IN BRITAIN
britain,1959,BRITAIN CUTS IMPORTS OF RUSSIAN TIN
britain,1959,Review of  pact with  Britain
britain,1959,Mock A-raids on Britain
britain,1959,BRITAIN WINS JET RACE ACROSS ATLANTIC
britain,1959,BRITAIN TO BASE A  PERMANENT NAVAL  FORCE IN SINGAPORE
britain,1959,Britain gives  Malaya  another ship
britain,1959,MAN WHO BUILT A DOCK HERE DIES IN BRITAIN
youth,1959,SINGAPORE YOUTH JAILED IN PERTH
youth,1959,"25 hurt in $35,000 FOR YOUTH WHO not MAY NEVER BE FATHER"
youth,1959,"Blast in home kills youth, 21"
youth,1959,YOUTH SLAIN WITH BROKEN BOTTLES
youth,1959,Stabbing  at Youth  Sports  Centre
lost,1959,COPTER LOST HELPING THE FLOOD VICTIMS
lost,1959,General in lost plane
lost,1959,THEY HAVE LOST THEIR KINSFOLK
lost,1959,Fortunes  made  and lost  in these  deals
lost,1959,"$8,000 camera is lost in  carnival  boat  apsize"
lost,1959,Boat sinks after hitting a rock: 5 lost
lost,1959,"$100,000 worth of timber lost"
lost,1959,"$10,000 air cargo lost"
lost,1959,BIG LOST TRIBE FOUND
lost,1959,5 lost 3 days in forest
state,1959,State visit
state,1959,TODAY A REBEL STATE
state,1959,State lunch
state,1959,Die 49th State
state,1959,STATE SMOKES SCHEME
state,1959,STATE of DANGER' BILL
state,1959,State visit
state,1959,State welcome planned for Prasad
state,1959,Malaya to put ban on state owned banks
state,1959,All *yes' to ban on state banks
party,1959,ROCKET DEATH AT PARTY
party,1959,TWO REDS  KILLED IN  SELANGOR:  ONE A PARTY  SECRETARY
party,1959,DIES IN CRASH AFTER PARTY
party,1959,Several problems still face 'united' all-party mission
party,1959,PRISONER  ESCAPES  WORK  PARTY
party,1959,PARTY RA'KYAT LEADER QUITS
party,1959,ALL-PARTY  BID FOR  PEACEFUL POLLING
party,1959,ALL-PARTY UNITY BID
party,1959,Minority warning  on party politics   in university 
party,1959,Police party  shoots  boar hunter  in error
party,1959,PARTY CRISIS  TALKS ON ARRESTS
party,1959,Mr. LIM LEADS NEW PARTY
party,1959,Workers' Party riddle
party,1959,Writ for Workers'  Party officials
record,1959,$1.7 MILLION HUG AFTER RECORD POOLS WIN
record,1959,44 Reds out of fight -and It's a record
record,1959,BLUE' RECORD GOES ON AIR BY ERROR
record,1959,Britannia sets a record
record,1959,Distance record for U.S. jet
record,1959,Comet still holds record
record,1959,442 get their diplomas and  degrees it is a record
ban,1959,Ban off: Siamese rice drops SI
ban,1959,SUMATRA DEFIES BAN
ban,1959,Red fishing ban
ban,1959,Barter ban leads to Colony rice glut
ban,1959,Ban on exports
ban,1959,Lim: A ban on these materials
ban,1959,AIR BAN PROTEST  TO  JAKARTA
ban,1959,AIR BAN MAY BE  LIFTED SOON
ban,1959,Ban on operas
ban,1959,It's final  -that  detainees  ban  will stay
ban,1959,A-ban plan
ban,1959,Cholera ban on food imports
ban,1959,BAN ON TRADE RIVALS
ban,1959,Tristesse' ban
ban,1959,Cigarette ban
ban,1959,"No more food from home, but ban doesn't mention blachan"
ban,1959,A-tests ban: Russia  hits at U.S.  delaying tactics
ban,1959,Parking ban
ban,1959,Siam Red ban
ban,1959,Govt. ban  on eight  Singapore
ban,1959,Malaya to put ban on state owned banks
ban,1959,"BAN PAP? NO, says LIM"
ban,1959,All *yes' to ban on state banks
ban,1959,PARTIES BACK CALL FOR POLL BAN ON THUGS
rail,1959,BID TO AVERT U.K. RAIL STRIKE
crisis,1959,MINES CRISIS: A BIG PROBE
crisis,1959,TIN CRISIS
crisis,1959,"ARMY PAY CRISIS: 10,000 MAY STRIKE"
crisis,1959,MINE WORKERS  ASK GOVT. TO  TAKE 7 STEPS TO  END JOBS CRISIS
crisis,1959,TIN CRISIS: PLAN TO AID JOBLESS
crisis,1959,CRISIS LAWS  EASES  FOR NEW  YEAR JOY
crisis,1959,Crisis in Greece
crisis,1959,Crisis rule to go on in Ceylon
crisis,1959,LEBANON CRISIS GROWS
crisis,1959,the crisis as I see  it-by glubb pasha
crisis,1959,Crisis boosts the price of rubber
crisis,1959,CRISIS SPOT MAP
crisis,1959,Malaya acts in MicUEast crisis
crisis,1959,Razak to speak on crisis
crisis,1959,CRISIS: ANOTHER YEAR
crisis,1959,CRISIS LAW  ON SIAMESE  BORDER
crisis,1959,STORY  BEHIND THE  CRISIS
crisis,1959,PARTY CRISIS  TALKS ON ARRESTS
crisis,1959,CRISIS LAW: PAP STAND
crisis,1959,EXPECT NO CRISIS-Lee
crisis,1959,CRISIS': MAYOR SPEAKS  Let the voters  decide issue  challenge
crisis,1959,Crisis in the pineapple industry results from conflicting claims
poll,1959,"POLL CASH? 'No, No, No'"
poll,1959,CHAMBER POLL WILL GO ON PRESIDENT
poll,1959,Tories face another poll defeat
poll,1959,Tengku on poll date
poll,1959,"Top Govt, men  may fight poll  for PAP"
poll,1959,After the pOll.
poll,1959,Alliance partners  close  ranks to fight poll
poll,1959,FEDERAL POLL: AUGUST
poll,1959,Jakarta poll  put off for a year
poll,1959,PARTIES BACK CALL FOR POLL BAN ON THUGS
family,1959,Family doctor' is best for all
family,1959,BUSINESS LAUNCHED AS 'FAMILY WAREHOUSE'
blaze,1959,150 lose their homes in Colony kampong blaze
blaze,1959,BLAZE DEATH TOLL UP
blaze,1959,PLANE BLAZE AT AIRPORT
blaze,1959,Firemen fight 5 a.m. Colony blaze
rebels,1959,REBELS' WARSHIPS BID
rebels,1959,"REBELS OFFER $600,000 FOR 5 EX-WARSHIPS"
rebels,1959,Cyprus  rebels  warn  of war
rebels,1959,REBELS' SECRET ROUTE
rebels,1959,Rebels' families 'sent to safety5
rebels,1959,M.C.A. REBELS WARNED
rebels,1959,REBELS GET FINAL ORDERS
rebels,1959,REBELS WILL BUY ARMS ABROAD
rebels,1959,NOW THE REBELS BOMB  BANDOENG
rebels,1959,Consul attacks Colony's neutrality on rebels
rebels,1959,Rebels kill six
rebels,1959,REBELS: DRIVE FOR PADANG HALTED
rebels,1959,HEARING REBELS MEANS JAIL
rebels,1959,Rebels may  yet pack surprise
rebels,1959,Schools may  sack seven  'rebels'
rebels,1959,RAF denies aiding  Sumatran rebels
rebels,1959,Now rebels bomb Russian ship
rebels,1959,16 rebels killed
rebels,1959,Big drive against rebels: 40 dead
rebels,1959,Rebels bow to Gen. De Gaulle
rebels,1959,Burmese  rebels  offered  amnesty
rebels,1959,14 REBELS KILLED
rebels,1959,116 rebels die
rebels,1959,Rebels lose a Celebes town
rebels,1959,Celebes rebels surrender
rebels,1959,Algeria rebels proclaim 'Free Govt.'
rebels,1959,ALGERIAN  REBELS:  HOW TO  END WAR
rebels,1959,Rebels may ask for political asylum
rebels,1959,Tengku  on  rebels
sea,1959,MID-SEA CRASH DRAMA
sea,1959,PHILIPPINES  CLAIMS  THE ENTIRE  SULU SEA
sea,1959,MALAYA WON'T  JOIN SEA TO    TENGKU
sea,1959,SCHOOLBOY DROWNS IN SEA
sea,1959,Big air-sea exercise in Pacific area
sea,1959,Messages tell of rescue at sea
sea,1959,BOY CAUGHT BY FISH LINE DIES IN SEA
sea,1959,Sea smugglers fall into police trap
flies,1959,MAC FLIES IN
flies,1959,REBEL MAJOR FLIES IN  Toughs manhandle airport newsmen
flies,1959,Another rebel leader flies into Singapore
flies,1959,GOODE FLIES  OUT FOR  THE TALKS  111 LONDON
flies,1959,GENERAL FLIES TO ALGIERS
flies,1959,Mr. K. flies home
flies,1959,"DOCTOR on 9,000-MILE CALL FLIES IN"
flies,1959,MAC FLIES TO  ATHENS in'END  TERROR' BID
flies,1959,A PREMIER FLIES IN
flies,1959,Prasad flies in to cheers at airport
drama,1959,DRAMA ON THE FACE OF A CLIFF AT A SINGAPORE GRANITE QUARRY
drama,1959,MID-SEA CRASH DRAMA
drama,1959,POLICE OPEN  FIRE IN  NIGHT CHASE  DRAMA
drama,1959,14 HELD IN  CAUSEWAY  DRAMA
drama,1959,CRASH-LANDING DRAMA
drama,1959,BRUNEI AMOK DRAMA
drama,1959,2 SHOT  in DRAMA  AT ROAD  BLOCKS
drama,1959,MINISTERS' PLANE IN AIRPORT DRAMA
drama,1959,Rescue drama in Klang forest
drama,1959,FLASHING  LIGHT SETS  OFF PLANE  DRAMA
drama,1959,Four bandits in give-up drama
drama,1959,AUSTER RESCUE DRAMA
drama,1959,Auster men tell of rescue  drama
drama,1959,"DRAMA, THEN VESSEL SAILS FOR CHINA"
drama,1959,DRAMA at THE  FIRST FLOOR  WINDOW
body,1959,Boy's headless  and handless  body found
body,1959,Body found headless on estate
body,1959,SCHOOLBOY'S BODY HIDDEN IN BLUKAR
body,1959,FROGMEN HUNT FOR PILOT'S BODY
india,1959,MR. NEHRU: NO MORE DIVISION OF INDIA
india,1959,King may  pay  visit to India
india,1959,PRASAD TO DROP IN  ON WAY  TO INDIA
johore,1959,GUNBOAT INCIDENT in JOHORE WATERS
johore,1959,TWO GIVE UP IN JOHORE
johore,1959,"Johore councillor collapses, dies"
